# name	planet_status	mass	mass_error_min	mass_error_max	mass_sini	mass_sini_error_min	mass_sini_error_max	radius	radius_error_min	radius_error_max	orbital_period	orbital_period_error_min	orbital_period_error_max	semi_major_axis	semi_major_axis_error_min	semi_major_axis_error_max	eccentricity	eccentricity_error_min	eccentricity_error_max	inclination	inclination_error_min	inclination_error_max	angular_distance	discovered	updated	omega	omega_error_min	omega_error_max	tperi	tperi_error_min	tperi_error_max	tconj	tconj_error_min	tconj_error_max	tzero_tr	tzero_tr_error_min	tzero_tr_error_max	tzero_tr_sec	tzero_tr_sec_error_min	tzero_tr_sec_error_max	lambda_angle	lambda_angle_error_min	lambda_angle_error_max	impact_parameter	impact_parameter_error_min	impact_parameter_error_max	tzero_vr	tzero_vr_error_min	tzero_vr_error_max	k	k_error_min	k_error_max	temp_calculated	temp_calculated_error_min	temp_calculated_error_max	temp_measured	hot_point_lon	geometric_albedo	geometric_albedo_error_min	geometric_albedo_error_max	log_g	publication_status	detection_type	mass_detection_type	radius_detection_type	alternate_names	molecules	star_name	ra	dec	mag_v	mag_i	mag_j	mag_h	mag_k	star_distance	star_distance_error_min	star_distance_error_max	star_metallicity	star_metallicity_error_min	star_metallicity_error_max	star_mass	star_mass_error_min	star_mass_error_max	star_radius	star_radius_error_min	star_radius_error_max	star_sp_type	star_age	star_age_error_min	star_age_error_max	star_teff	star_teff_error_min	star_teff_error_max	star_detected_disc	star_magnetic_field	star_alternate_names
HD 35759 b	Confirmed	3.76	0.17	0.17	3.76	0.17	0.17				82.467	0.019	0.019	0.389	0.09	0.09	0.389	0.006	0.006					2016	2016-02-17	256.0	1.3	1.3	2456469.72	0.24	0.24																			173.9	1.3	1.3										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 35759	82.887500011	64.282777796	7.74					72.5	4.0	4.0	0.04	0.02	0.02	1.15	0.08	0.08				G0				6060.0	30.0	30.0			
HD 3651 b	Confirmed	0.231	0.00972	0.291	0.229	0.008	0.008				62.218	0.015	0.015	0.295	0.003	0.003	0.596	0.036	0.036	83.0	56.0	56.0	0.025818	2003	2016-02-01	242.5	4.5	4.5	2453932.6	0.6	0.6																															Published in a refereed paper	Radial Velocity					HD 3651	9.8375	21.2502778	5.8					11.0			0.05	0.05	0.05	0.79			0.947	0.032	0.032	K0 V	5.13			5173.0					
HD 3651 c	Confirmed	0.09	0.03	0.03	0.09	0.03	0.03				31.0	0.02	0.02	0.186	0.002	0.002	0.04	0.2	0.2					2013	2013-07-04	55.0	66.0	66.0																																		Published in a refereed paper	Radial Velocity					HD 3651	9.8375	21.2502778	5.8					11.0			0.05	0.05	0.05	0.79			0.947	0.032	0.032	K0 V	5.13			5173.0					
HD 37124 b	Confirmed	0.675	0.017	0.017	0.675	0.017	0.017				154.378	0.028	0.028	0.53364	0.0002	0.0002	0.054	0.03	0.03				0.016171	1999	2013-05-20	130.0			2450305.0	11.0	11.0																															Published in a refereed paper	Radial Velocity					HD 37124	84.2583333	20.7305556	7.68					33.0			-0.442			0.83			0.82			G4 V	3.33			5610.0	70.0	70.0			
HD 37124 c	Confirmed	0.652	0.052	0.052	0.652	0.052	0.052				885.5	5.1	5.1	1.71	0.0065	0.0065	0.125	0.055	0.055				0.051818	2005	2013-05-20	53.0	17.0	17.0	2449534.0	11.0	11.0																															Published in a refereed paper	Radial Velocity					HD 37124	84.2583333	20.7305556	7.68					33.0			-0.442			0.83			0.82			G4 V	3.33			5610.0	70.0	70.0			
HD 37124 d	Confirmed	0.696	0.059	0.059	0.696	0.059	0.059				1862.0	38.0	38.0	2.807	0.038	0.038	0.16	0.14	0.14				0.085061	2003	2013-05-20	360.0			2448558.0	11.0	11.0																															Published in a refereed paper	Radial Velocity					HD 37124	84.2583333	20.7305556	7.68					33.0			-0.442			0.83			0.82			G4 V	3.33			5610.0	70.0	70.0			
HD 37605 b	Confirmed	2.813	0.032	0.032	2.813	0.032	0.032				55.01307	0.00063	0.00063	0.2837	0.0016	0.0016	0.6767	0.0019	0.0019				0.006613	2004	2012-10-29	220.86	0.27	0.27	2453378.241	0.02	0.02																															Published in a refereed paper	Radial Velocity					HD 37605	85.0041667	6.0605556	8.66					44.0	2.1	2.1	0.34	0.03	0.03	1.0	0.05	0.05	0.9	0.045	0.045	K0V	7.0			5448.0	44.0	44.0			
HD 37605 c	Confirmed	3.366	0.072	0.072	3.366	0.072	0.072				2720.0	57.0	57.0	3.814	0.058	0.058	0.013	0.015	0.015					2012	2012-10-29	221.0	78.0	78.0	2454838.0	581.0	581.0																															Published in a refereed paper	Radial Velocity					HD 37605	85.0041667	6.0605556	8.66					44.0	2.1	2.1	0.34	0.03	0.03	1.0	0.05	0.05	0.9	0.045	0.045	K0V	7.0			5448.0	44.0	44.0			
HD 38283 b	Confirmed	0.34	0.02	0.02	0.34	0.02	0.02				363.2	1.6	1.6	1.02	0.07	0.07	0.41	0.16	0.16				0.027056	2011	2011-04-13				2450802.6	12.0	12.0																															Published in a refereed paper	Radial Velocity					HD 38283	84.2583333	-73.6994444	6.7					37.7	0.9	0.9	-0.24	0.07	0.07	1.085	0.02	0.02				F9.5V	5.4	1.5	1.5	5945.0	100.0	100.0			
HD 38529 b	Confirmed	0.93	0.11	0.21	0.78						14.3104	0.0002	0.0002	0.131	0.0015	0.0015	0.248	0.007	0.007	57.0	14.0	14.0	0.003335	2000	2011-05-11	95.9	1.7	1.7	50020.19	0.08	0.08																															Published in a refereed paper	Radial Velocity					HD 38529	86.6416667	1.1680556	5.94					39.28	0.4	0.4	0.27	0.05	0.05	1.48	0.05	0.05	2.44	0.22	0.22	G4 IV	3.28	0.3	0.3	5697.0			IR Excess		
HD 38529 c	Confirmed	23.7	3.11	4.07	17.7	1.4	1.7				2134.76	0.4	0.4	3.695	0.043	0.043	0.36	0.003	0.003	48.3	4.0	4.0	0.094068	2002	2014-05-26	22.52	0.7	0.7	48002.0	6.2	6.2																															Published in a refereed paper	Radial Velocity					HD 38529	86.6416667	1.1680556	5.94					39.28	0.4	0.4	0.27	0.05	0.05	1.48	0.05	0.05	2.44	0.22	0.22	G4 IV	3.28	0.3	0.3	5697.0			IR Excess		
HD 38801 b	Confirmed	10.7	0.5	0.5	10.7	0.5	0.5				696.3	2.7	2.7	1.7	0.037	0.037	0.0						0.017103	2010	2010-12-15				2453966.0	2.1	2.1																															Published in a refereed paper	Radial Velocity					HD 38801	86.9958333	-8.3277778	8.26					99.4			0.26	0.03	0.03	1.36	0.09	0.09	2.53	0.13	0.13	K0IV	4.67	2.56	2.56	5222.0	44.0	44.0			
HD 38858 b	Confirmed	0.0961	0.012	0.012	0.0961	0.012	0.012				407.15	4.2857	4.2857	1.0376	0.0189	0.0189	0.27	0.17	0.17				0.068263	2011	2011-09-12																																					Submitted to a professional journal	Radial Velocity					HD 38858	87.1458333	-4.0947222	5.97					15.2	0.09	0.09										G4V							IR Excess		
HD 39091 b	Confirmed	10.3			10.3						2049.0	150.0	150.0	3.28			0.61	0.03	0.03				0.179039	2001	2011-01-01	330.0	20.0	20.0	50073.0	150.0	150.0																															Published in a refereed paper	Radial Velocity					HD 39091	84.2875	-80.4688889	5.67					18.32	0.09	0.09	0.09			1.1			2.1	0.6	0.6	G1 IV	3.83			5888.0					
HD 39194 b	Confirmed	0.0117	0.001	0.001	0.0117	0.001	0.001				5.6363	0.0008	0.0008	0.0519	0.0008	0.0008	0.2	0.1	0.1				0.002004	2011	2011-09-12																																					Submitted to a professional journal	Radial Velocity					HD 39194	86.1333333	-70.1436111	8.08					25.9	0.4	0.4										K0V									
HD 39194 c	Confirmed	0.0187	0.00148	0.00148	0.0187	0.00148	0.00148				14.025	0.0051	0.0051	0.0954	0.0016	0.0016	0.11	0.006	0.006				0.003683	2011	2011-09-12																																					Submitted to a professional journal	Radial Velocity					HD 39194	86.1333333	-70.1436111	8.08					25.9	0.4	0.4										K0V									
HD 39194 d	Confirmed	0.0162	0.0026	0.0026	0.0162	0.0026	0.0026				33.941	0.0353	0.0353	0.172	0.0029	0.0029	0.2	0.16	0.16				0.006641	2011	2011-09-12																																					Submitted to a professional journal	Radial Velocity					HD 39194	86.1333333	-70.1436111	8.08					25.9	0.4	0.4										K0V									
HD 39392 b	Confirmed	13.2	0.8	0.8	13.2	0.8	0.8				394.3	1.4	1.4	1.08	0.03	0.03	0.394	0.008	0.008					2016	2016-02-10	328.1	1.3	1.3	2456322.0	1.0	1.0																			374.2	2.4	2.4										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 39392	88.329166673	22.072222228	8.38					94.2			0.32	0.03	0.03	1.08	0.08	0.08				F8				5951.0	25.0	25.0			
HD 40307 b	Confirmed	0.012	0.00094	0.00094	0.012	0.00094	0.00094				4.3115	0.00027	0.00027	0.0475	0.0011	0.0011	0.2	0.16	0.14				0.003672	2008	2015-10-26	194.0	60.0	60.0																			54562.77	0.08	0.08	1.79	0.13	0.13										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 40307	88.5166667	-60.0233333	7.17		5.41	4.97	4.79	12.8	1.0	1.0	-0.31	0.03	0.03	0.77	0.05	0.05				K2.5V				4977.0	59.0	59.0	IR Excess		
HD 40307 c	Confirmed	0.0202	0.0014	0.0014	0.0202	0.0014	0.0014				9.6207	0.0013	0.0013	0.0812	0.0018	0.0018	0.06	0.06	0.11				0.006328	2008	2016-02-15	234.0																					54551.53	0.15	0.15	2.31	0.13	0.13										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 40307	88.5166667	-60.0233333	7.17		5.41	4.97	4.79	12.8	1.0	1.0	-0.31	0.03	0.03	0.77	0.05	0.05				K2.5V				4977.0	59.0	59.0	IR Excess		
HD 40307 d	Confirmed	0.0275	0.0018	0.0018	0.0275	0.0018	0.0018				20.4184	0.0052	0.0052	0.134	0.0029	0.0029	0.07	0.07	0.11				0.010469	2008	2015-11-13	17.0																					54532.42	0.2	0.2	2.44	0.13	0.13										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 40307	88.5166667	-60.0233333	7.17		5.41	4.97	4.79	12.8	1.0	1.0	-0.31	0.03	0.03	0.77	0.05	0.05				K2.5V				4977.0	59.0	59.0	IR Excess		
HD 40307 e	Confirmed	0.011	0.0044	0.0044	0.011	0.0044	0.0044				34.62	0.21	0.21	0.1886	0.0104	0.0083	0.15	0.15	0.13					2012	2014-05-21	302.0																																				Published in a refereed paper	Radial Velocity					HD 40307	88.5166667	-60.0233333	7.17		5.41	4.97	4.79	12.8	1.0	1.0	-0.31	0.03	0.03	0.77	0.05	0.05				K2.5V				4977.0	59.0	59.0	IR Excess		
HD 40307 f	Confirmed	0.0114	0.0019	0.0019	0.0114	0.0019	0.0019				51.56	0.14	0.14	0.2485	0.0054	0.0054	0.02	0.02	0.2					2012	2015-10-26	354.0																								0.75	0.13	0.13										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 40307	88.5166667	-60.0233333	7.17		5.41	4.97	4.79	12.8	1.0	1.0	-0.31	0.03	0.03	0.77	0.05	0.05				K2.5V				4977.0	59.0	59.0	IR Excess		
HD 40307 g	Confirmed	0.0223	0.0082	0.0082	0.0223	0.0082	0.0082				197.8	5.7	9.0	0.6	0.034	0.034	0.29	0.29	0.31					2012	2014-05-21	91.2																																				Published in a refereed paper	Radial Velocity					HD 40307	88.5166667	-60.0233333	7.17		5.41	4.97	4.79	12.8	1.0	1.0	-0.31	0.03	0.03	0.77	0.05	0.05				K2.5V				4977.0	59.0	59.0	IR Excess		
HD 40979 b	Confirmed	4.01	0.13	0.13	4.01	0.13	0.13				264.1	0.23	0.23	0.846	0.007	0.007	0.252	0.014	0.014				0.024925	2002	2016-02-01	323.4	4.1	4.1	2453919.0	2.7	2.7																															Published in a refereed paper	Radial Velocity					HD 40979	91.1208333	44.2602778	6.74					33.3			0.194			1.1			1.21			F8 V	1.48			6205.0	50.0	50.0	IR Excess		
HD 41004 A b	Confirmed	2.54	0.74	0.74	2.54	0.74	0.74				963.0	38.0	38.0	1.64			0.39	0.17	0.17				0.038588	2004	2012-11-21	97.0	31.0	31.0	2452425.0	0.74	0.74																															Published in a refereed paper	Radial Velocity					HD 41004 A	89.9541667	-48.2394444	8.65					42.5			-0.09	0.1	0.1	0.7						K1 V	1.64			5035.0					
HD 41004 B b	Confirmed	18.4	0.22	0.22	18.4	0.22	0.22	1.06			1.32363	8.9e-05	8.9e-05	0.0177			0.058	0.0511	0.058				0.000411	2004	2015-02-16	149.0	72.2	72.2	2452532.699	0.0029	0.0029																			4599.21	338.0	338.0										Published in a refereed paper	Radial Velocity	Radial Velocity	Theoretical			HD 41004 B	89.9583333	-48.2397222	12.33					43.03			-0.01			0.4						M2	1.56	0.8	0.8	5035.0					
HD 4113 b	Confirmed	1.56	0.04	0.04	1.56	0.04	0.04				526.62	0.3	0.3	1.28			0.903	0.005	0.005				0.029091	2007	2010-12-17	317.7	1.9	1.9	3778.0	0.2	0.2																															Published in a refereed paper	Radial Velocity					HD 4113	10.8041667	-37.9825	7.88					44.0	1.0	1.0	0.2	0.04	0.04	0.99						G5V	4.8	0.0	0.0	5688.0	26.0	26.0			
HD 42012 b	Confirmed	1.6	0.1	0.1	1.6	0.1	0.1				857.5	6.3	6.2	1.67	0.06	0.05	0.0	0.0	0.2					2017	2017-06-29				2455386.2	10.0	10.0																			39.0	0.9	0.9										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 42012	92.4854166855	34.1353055598	8.44					37.1	1.2	1.2	-0.09	0.08	0.08	0.83	0.08	0.08	0.82	0.08	0.08	K0	4.1	3.6	3.6	5405.0	45.0	45.0			 2MASS J06095646+3408076
HD 4203 b	Confirmed	1.82	0.05	0.05	1.82	0.05	0.05				437.05	0.27	0.27	1.164	0.067	0.067	0.52	0.02	0.02				0.015019	2001	2014-01-11	328.03	2.9	2.9	2451911.52	2.38	2.38																															Published in a refereed paper	Radial Velocity					HD 4203	11.1708333	20.4488889	8.68					77.5			0.453			1.13			1.33			G5	9.41			5701.0					
HD 4203 c	Confirmed	2.17	0.52	0.52	2.17	0.52	0.52				6700.0	4500.0	4500.0				0.24	0.13	0.13					2014	2014-01-11	224.0	49.0	49.0	2456000.0	9600.0	9600.0																															Published in a refereed paper	Radial Velocity					HD 4203	11.1708333	20.4488889	8.68					77.5			0.453			1.13			1.33			G5	9.41			5701.0					
HD 4208 b	Confirmed	0.804	0.073	0.073	0.804	0.073	0.073				828.0	8.1	8.1	1.65	0.096	0.096	0.052	0.04	0.04				0.050147	2001	2016-01-21	345.0			2451040.0	120.0	120.0																															Published in a refereed paper	Radial Velocity					HD 4208	11.1083333	-26.5155556	7.79					33.9			-0.284			0.87			0.85			G5 V	4.47			5571.0					
HD 42618 b	Confirmed	0.0453	0.0079	0.0079	0.0453	0.0079	0.0079				149.61	0.34	0.37	0.554	0.011	0.011	0.19	0.12	0.15					2016	2016-07-11	101.0	39.0	69.0																									337.0									Published in a refereed paper	Radial Velocity	Radial Velocity				HD 42618	93.004166667	6.783055584	6.84					23.5	0.3	0.3	-0.09	0.04	0.04	1.015	0.061	0.061	0.999	0.087	0.087	G4V				5727.0	60.0	60.0			
HD 4308 b	Confirmed	0.0405	0.005	0.005	0.0405	0.005	0.005				15.609	0.007	0.007	0.118	0.009	0.009	0.27	0.12	0.12				0.005388	2005	2016-01-10	210.0	21.0	21.0	2450108.5	1.9	1.9																															Submitted to a professional journal	Radial Velocity					HD 4308	11.1625	-65.6494444	6.54					21.9			-0.34			0.85			0.92			G5 V	7.1	3.0	3.0	5597.0					
HD 4313 b	Confirmed	2.3	0.2	0.2	2.3	0.2	0.2				356.0	2.6	2.6	1.19	0.03	0.03	0.041	0.037	0.037				0.008686	2010	2010-03-19	76.0	80.0	80.0	2454804.0	80.0	80.0																															Submitted to a professional journal	Radial Velocity					HD 4313	11.4166667	7.845	7.83					137.0	14.0	14.0	0.14	0.03	0.03	1.72	0.12	0.12	4.9	0.1	0.1	G5 D	2.0	0.5	0.5	5035.0	44.0	44.0			
HD 43197 b	Confirmed	0.6	0.04	0.12	0.6	0.04	0.12				327.8	1.2	1.2	0.92	0.02	0.02	0.83	0.01	0.01				0.016758	2009	2010-09-08	251.0	12.0	12.0	4713.8	1.7	1.7																															Submitted to a professional journal	Radial Velocity					HD 43197	93.4	-29.8972222	8.95					54.9	6.3	6.3	0.4	0.04	0.04	0.96			1.0	0.001	0.001	G8V				5508.0	46.0	46.0			
HD 43691 b	Confirmed	2.49			2.49						36.96	0.02	0.02	0.24			0.14	0.02	0.02				0.002575	2007	2007-11-27	290.0	5.0	5.0	54046.6																																	Published in a refereed paper	Radial Velocity					HD 43691	94.8958333	41.0922222	8.03					93.2	9.0	9.0	0.28	0.05	0.05	1.38	0.05	0.05				G0IV	2.8	0.8	0.8	6200.0	40.0	40.0			
HD 44219 b	Confirmed	0.58	0.04	0.06	0.58	0.04	0.06				472.3	5.0	5.0	1.19	0.02	0.02	0.61	0.09	0.09				0.023597	2009	2010-09-08	147.4	3.2	3.2	4585.6	3.1	3.1																															Submitted to a professional journal	Radial Velocity					HD 44219	95.0583333	-10.725	7.69					50.43	2.6	2.6	0.03	0.01	0.01	1.0			1.32	0.07	0.07	G2V				5752.0	16.0	16.0			
HD 45184 b	Confirmed	0.04			0.04						5.8872			0.0638			0.3						0.002913	2011	2011-09-12																																					Submitted to a professional journal	Radial Velocity					HD 45184	96.1833333	-28.78	6.37					21.9	0.2	0.2										G1.5V							IR Excess		
HD 45350 b	Confirmed	1.79	0.14	0.14	1.79	0.14	0.14				890.76	37.42	37.42	1.92	0.067	0.067	0.778	0.009	0.009				0.039184	2004	2010-12-22	343.4	2.3	2.3	2451825.3	7.1	7.1																															Published in a refereed paper	Radial Velocity					HD 45350	97.1875	38.9627778	7.88					49.0			0.29			1.02			1.27			G5 IV	5.59			5754.0					
HD 45364 b	Confirmed	0.1872			0.1872						226.93	0.37	0.37	0.6813			0.1684	0.019	0.019				0.020899	2009	2012-01-31	162.58	6.34	6.34	53500.0																																	Submitted to a professional journal	Radial Velocity					HD 45364	96.4083333	-31.4808333	8.08					32.6	1.0	1.0	-0.17	0.01	0.01	0.82	0.05	0.05				K0V				5434.0	20.0	20.0			
HD 45364 c	Confirmed	0.6579			0.6579						342.85	0.28	0.28	0.8972			0.0974	0.012	0.012				0.027521	2009	2012-01-31	7.41	4.3	4.3	53500.0																																	Submitted to a professional journal	Radial Velocity					HD 45364	96.4083333	-31.4808333	8.08					32.6	1.0	1.0	-0.17	0.01	0.01	0.82	0.05	0.05				K0V				5434.0	20.0	20.0			
HD 45652 b	Confirmed	0.47			0.47						43.6	0.2	0.2	0.23			0.38	0.06	0.06				0.006389	2008	2008-10-14	273.0	12.0	12.0	2454120.3	1.2	1.2																															Published in a refereed paper	Radial Velocity					HD 45652	97.3041667	10.9338889	8.1					36.0	2.0	2.0	0.29	0.07	0.07	0.83	0.05	0.05				G8-K0				5312.0	68.0	68.0			
HD 46375 b	Confirmed	0.23			0.23			1.02			3.02358	6.44902e-05	6.44902e-05	0.041			0.0524	0.032	0.0229				0.001228	2000	2015-02-24	113.7	34.3	34.3	2451920.7																					33.67	0.81	0.81										Published in a refereed paper	Radial Velocity	Radial Velocity	Theoretical			HD 46375	98.3	5.4627778	7.94					33.4			0.24			0.91			1.0			K1 IV	4.96			5199.0			IR Excess		
HD 47186 b	Confirmed	0.07167			0.07167						4.0845	0.0002	0.0002	0.05			0.038	0.02	0.02				0.001321	2008	2013-05-20	59.0	32.0	32.0	54566.95	0.36	0.36																															Announced on a professional conference	Radial Velocity					HD 47186	99.0375	-27.6222222	7.8		6.42	6.1	6.01	37.84	1.5	1.5	0.23	0.02	0.02	0.99						G5V				5675.0	21.0	21.0			
HD 47186 c	Confirmed	0.35061			0.35061						1353.6	57.1	57.1	2.395			0.249	0.073	0.073				0.063293	2008	2013-05-20	26.0	23.0	23.0	52010.0	180.0	180.0																															Announced on a professional conference	Radial Velocity					HD 47186	99.0375	-27.6222222	7.8		6.42	6.1	6.01	37.84	1.5	1.5	0.23	0.02	0.02	0.99						G5V				5675.0	21.0	21.0			
HD 4732 b	Confirmed	2.37	0.34	0.34	2.37	0.34	0.34				360.2	1.4	1.4	1.19	0.05	0.05	0.13	0.06	0.06					2013	2016-04-28	85.0	16.0	16.0	2454967.0	18.0	18.0																			47.3	3.5	3.5										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 4732	12.3081192546	-24.1366728942	5.9					56.5	3.2	3.2	0.01	0.04	0.04	1.74	0.14	0.2	5.4	0.4	0.4	K0 IV				4959.0	25.0	25.0			
HD 4732 c	Confirmed	2.37	0.38	0.38	2.37	0.38	0.38				2732.0	81.0	81.0	4.6	0.23	0.23	0.23	0.07	0.07					2013	2016-04-28	118.0	15.0	15.0	2456093.0	103.0	103.0																			24.4	2.2	2.2										Published in a refereed paper	Radial Velocity	Radial Velocity		HR 228 c		HD 4732	12.3081192546	-24.1366728942	5.9					56.5	3.2	3.2	0.01	0.04	0.04	1.74	0.14	0.2	5.4	0.4	0.4	K0 IV				4959.0	25.0	25.0			
HD 47366 b	Confirmed	1.75	0.2	0.2	1.75	0.2	0.2				363.3	2.5	2.5	1.214	0.03	0.03	0.089	0.06	0.079					2016	2016-01-19	100.0	71.0	100.0	2450122.0	55.0	71.0																			33.6	2.8	3.6										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 47366	99.420833347	-12.985000021	6.11					80.0	2.7	2.7	-0.02	0.09	0.09	1.81	0.13	0.13	7.3	0.33	0.33	K1III	1.61	0.53	0.53	4866.0	100.0	100.0			
HD 47366 c	Confirmed	1.86	0.16	0.16	1.86	0.16	0.16				684.7	5.0	5.0	1.853	0.045	0.045	0.278	0.064	0.067					2016	2016-01-19	132.0	20.0	17.0	2450445.0	62.0	55.0																			30.1	2.1	2.1										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 47366	99.420833347	-12.985000021	6.11					80.0	2.7	2.7	-0.02	0.09	0.09	1.81	0.13	0.13	7.3	0.33	0.33	K1III	1.61	0.53	0.53	4866.0	100.0	100.0			
HD 4747 b	Confirmed	60.2	3.3	3.3							13835.67	285.0	314.0	16.4	3.3	3.9	0.74	0.002	0.002	66.8	6.4	4.7		2016	2016-08-21																									755.3	11.6	12.4										Published in a refereed paper	Radial Velocity	Radial Velocity				HD 4747	12.3615223839	-23.2124822084	7.15					18.69	0.19	0.19	-0.22	0.04	0.04	0.82	0.04	0.04	0.79	0.03	0.03	G9V	3.3	1.9	2.3	5340.0	40.0	40.0			
HD 47536 b	Confirmed	5.0			5.0						430.0			1.61			0.2	0.08	0.08				0.013266	2003	2012-08-10	260.8	23.7	23.7	2451599.36	21.5	21.5																															Published in a refereed paper	Radial Velocity					HD 47536	99.4458333	-32.3397222	5.25					121.36	8.25	8.25	-0.68			0.94	0.06	0.06	23.47	1.97	1.97	K1 III	9.33	1.88	1.88	4380.0					
HD 48265 b	Confirmed	1.16	0.38	0.38	1.16	0.38	0.38				700.0	8.0	8.0	1.51			0.18	0.13	0.13				0.017277	2008	2009-05-20	309.0	27.0	27.0	4486.0	50.0	50.0																															Published in a refereed paper	Radial Velocity					HD 48265	100.0083333	-48.5419444	8.07					87.4			0.17			0.93						G5V									
HD 49674 b	Confirmed	0.1			0.1			0.98			4.94739	0.000974925	0.000974925	0.058	0.0033	0.0033	0.0495	0.0691	0.0495				0.001425	2002	2015-02-27	263.9	79.3	79.3	2452308.9																					11.78	1.18	1.18										Published in a refereed paper	Radial Velocity	Radial Velocity	Theoretical			HD 49674	102.875	40.8675	8.1					40.7			0.25			1.07			0.94			G5 V	2.38			5482.0					
HD 50499 b	Confirmed	1.71	0.2	0.2	1.71	0.2	0.2				2482.7	110.0	110.0	3.86	0.6	0.6	0.23	0.14	0.14				0.081676	2005	2010-12-29	262.0	36.0	36.0	61234.6	225.0	225.0																															Published in a refereed paper	Radial Velocity					HD 50499	103.0083333	-33.9155556	7.22					47.26			0.23			1.27			1.38			G IV	6.0			5902.0			IR Excess		
HD 50554 b	Confirmed	5.16			5.16						1293.0	37.0	37.0	2.41			0.5	0.03	0.03				0.077667	2002	2010-12-30	355.7	4.4	4.4	2451832.4	15.0	15.0																															Published in a refereed paper	Radial Velocity					HD 50554	103.675	24.2455556	6.86					31.03			-0.07			1.04			1.11	0.33	0.33	F8	4.58			5902.0			IR Excess		
HD 51608 b	Confirmed	0.0413	0.0031	0.0031	0.0413	0.0031	0.0031				14.07	0.0037	0.0037	0.1059	0.0017	0.0017	0.15	0.06	0.06				0.003043	2011	2011-09-12																																					Submitted to a professional journal	Radial Velocity					HD 51608	103.7125	-55.2594444	8.17					34.8	0.6	0.6										K0IV									
